clean_text,label
new strain of skulls trojan hits smart phones mobile phones running symbians series 60 operating system are the target of a new strain of the skulls trojan horse program the new trojan comes with the cabirb worm which unlike the first version of the virus can spread to other phones within reach of bluetooth broadcasting range,Sci/Tech
grinstein delta pilots 39 retirement exodus likely on wednesday at least 100 delta air lines nyse dal  news  people  pilots are expected to retire effective wednesday that 39s the starting date for the 325 pay cut agreed upon under chief executive gerald grinstein 39s master plan,Business
pedro waits to learn of yankees interest ap ap  with an offer in hand from the new york mets pedro martinez will wait to see what the new york yankees do before deciding where hell play next year,Sports
epa may conduct human tests for chemicals ap ap  in setting limits on chemicals in food and water the environmental protection agency may rely on industry tests that expose people to poisons and raise ethical questions,World
the kremlins leviathan in putins russia gazprom is by no means a mere natural monopoly nor a newly established ministry for oil and gas gazprom is an instrument of public administration just like the prokremlin united russia ,Business
ferguson stirs the pot ahead of arsenal visit manchester united manager sir alex ferguson has raised the stakes before the carling cup clash with arsenal at old trafford by claiming that chelsea are now the team to beat,Sports
useuropean mission explores saturn 39s moon mysteries this nasa image shows saturn 39s lonely moon mimas r seen against the bluestreaked backdrop of saturn 39s northern hemisphere,Sci/Tech
new rainbow six franchise for spring 2005 san francisco ca  november 30 2004 ubisoft one of the world 39s largest video game publishers today announced its plans to launch the next installment in the tom clancy 39s rainbow sixr franchise for the sony playstationr2 computer entertainment system ,Sci/Tech
with ban pending hamilton loses ride tyler hamilton who won an olympic gold medal for the united states in athens was fired last thursday by phonak his swiss cycling team two months after testing positive for illegal blood transfusions,Sports
browns coach davis resigns robiskie named interim coach berea ohio ticker  one day after admitting that his shaky job status was a  quotdistraction quot to his players butch davis resigned as coach of the cleveland browns on tuesday,Sports
son is gone but fervor remains after fallujah after his sons life was ended by an american bullet an iraqi insurgent undertook a harrowing escape to a lonely exile in baghdad where he waits to fight another day,World
sec delays reviews for some firms securities regulators gave more than 2000 public companies a brief reprieve from new rules requiring them to assess the strength of their financial safeguards,Business
